geoid,geoid20,year,denom_total_pop,tothomeless_count,totshelt_count,totunshelt_count
1400000US06037702700,6037702700,2019,3432,16,0,16
1400000US06037702801,6037702801,2019,4662,14,0,14
1400000US06037702802,6037702802,2019,2293,0,0,0
1400000US06037702803,6037702803,2019,3063,57,43,14
1400000US06037702900,6037702900,2019,9832,26,0,26
1400000US06037703002,6037703002,2019,6758,0,0,0
1400000US06037703003,6037703003,2019,2767,17,0,17
1400000US06037703100,6037703100,2019,6068,4,0,4
1400000US06037703200,6037703200,2019,5688,0,0,0
1400000US06037800101,6037800101,2019,5738,0,0,0
1400000US06037800103,6037800103,2019,2528,4,0,4
1400000US06037800104,6037800104,2019,4685,7,0,7
1400000US06037800202,6037800202,2019,6060,0,0,0
1400000US06037800204,6037800204,2019,4489,0,0,0
1400000US06037800205,6037800205,2019,647,0,0,0
1400000US06037800206,6037800206,2019,4929,1,0,1
1400000US06037800324,6037800324,2019,6963,5,0,5
1400000US06037800325,6037800325,2019,3572,1,0,1
1400000US06037800328,6037800328,2019,2683,4,0,4
1400000US06037800333,6037800333,2019,1313,0,0,0
1400000US06037800334,6037800334,2019,4995,0,0,0
1400000US06037800335,6037800335,2019,5623,0,0,0
1400000US06037800336,6037800336,2019,6094,0,0,0
1400000US06037800337,6037800337,2019,857,0,0,0
1400000US06037800338,6037800338,2019,6789,0,0,0
1400000US06037800406,6037800406,2019,2528,27,0,27
1400000US06037800410,6037800410,2019,4000,41,0,41
1400000US06037800411,6037800411,2019,4079,15,0,15
1400000US06037800412,6037800412,2019,3193,12,0,12
1400000US06037800504,6037800504,2019,2365,67,0,67
1400000US06037800506,6037800506,2019,3270,42,0,42
1400000US06037900102,6037900102,2019,710,309,0,309
1400000US06037900103,6037900103,2019,5938,22,0,22
1400000US06037900104,6037900104,2019,5822,2,0,2
1400000US06037900301,6037900301,2019,633,17,0,17
1400000US06037900501,6037900501,2019,7225,29,0,29
1400000US06037900504,6037900504,2019,7260,73,0,73
1400000US06037900505,6037900505,2019,3427,17,0,17
1400000US06037900506,6037900506,2019,4187,4,0,4
1400000US06037900508,6037900508,2019,4004,18,0,18
1400000US06037900509,6037900509,2019,3076,5,3,3
1400000US06037900510,6037900510,2019,4257,7,3,3
1400000US06037900602,6037900602,2019,5614,49,0,49
1400000US06037900606,6037900606,2019,3532,40,9,31
1400000US06037900607,6037900607,2019,3651,41,0,41
1400000US06037900608,6037900608,2019,3439,5,0,5
1400000US06037900609,6037900609,2019,4906,3,0,3
1400000US06037900610,6037900610,2019,4715,26,0,26
1400000US06037900611,6037900611,2019,2823,16,0,16
1400000US06037900701,6037900701,2019,5012,19,6,13
1400000US06037900703,6037900703,2019,4349,84,4,80
1400000US06037900704,6037900704,2019,2910,25,1,24
1400000US06037900705,6037900705,2019,3980,38,0,38
1400000US06037900804,6037900804,2019,3359,22,0,22
1400000US06037900805,6037900805,2019,4916,75,0,75
1400000US06037900806,6037900806,2019,4634,96,0,96
1400000US06037900807,6037900807,2019,4365,11,0,11
1400000US06037900808,6037900808,2019,4386,11,0,11
1400000US06037900901,6037900901,2019,1782,55,0,55
1400000US06037900902,6037900902,2019,2236,69,0,69
1400000US06037901003,6037901003,2019,4895,96,93,3
1400000US06037901007,6037901007,2019,2094,0,0,0
1400000US06037901008,6037901008,2019,2744,47,0,47
1400000US06037901009,6037901009,2019,5388,0,0,0
1400000US06037901010,6037901010,2019,5723,2,0,2
1400000US06037901011,6037901011,2019,5314,0,0,0
1400000US06037901012,6037901012,2019,3698,1,0,1
1400000US06037901013,6037901013,2019,2813,1,0,1
1400000US06037901014,6037901014,2019,5952,2,0,2
1400000US06037901101,6037901101,2019,5519,6,0,6
1400000US06037901102,6037901102,2019,5331,0,0,0
1400000US06037901209,6037901209,2019,1633,6,0,6
1400000US06037901210,6037901210,2019,1631,3,0,3
1400000US06037901214,6037901214,2019,1138,0,0,0
1400000US06037901215,6037901215,2019,570,0,0,0
1400000US06037901216,6037901216,2019,9074,0,0,0
1400000US06037901217,6037901217,2019,3884,0,0,0
1400000US06037901218,6037901218,2019,650,0,0,0
1400000US06037901300,6037901300,2019,6297,217,0,217
1400000US06037910002,6037910002,2019,7708,158,0,158
1400000US06037910210,6037910210,2019,7239,0,0,0
1400000US06037910211,6037910211,2019,1169,7,0,7
1400000US06037910212,6037910212,2019,4051,24,0,24
1400000US06037910213,6037910213,2019,1225,22,0,22
1400000US06037910214,6037910214,2019,5975,0,0,0
1400000US06037910215,6037910215,2019,6034,8,0,8
1400000US06037910216,6037910216,2019,4864,0,0,0
1400000US06037910217,6037910217,2019,4569,2,0,2
1400000US06037910218,6037910218,2019,4842,7,0,7
1400000US06037910301,6037910301,2019,3874,15,0,15
1400000US06037910302,6037910302,2019,5323,0,0,0
1400000US06037910401,6037910401,2019,6113,1,0,1
1400000US06037910404,6037910404,2019,4284,2,0,2
1400000US06037910405,6037910405,2019,5861,15,0,15
1400000US06037910501,6037910501,2019,5216,70,46,24
1400000US06037910502,6037910502,2019,4537,18,0,18
1400000US06037910504,6037910504,2019,4254,2,0,2
1400000US06037910505,6037910505,2019,3201,7,0,7
1400000US06037910601,6037910601,2019,6726,29,0,29
1400000US06037910602,6037910602,2019,4433,12,0,12
1400000US06037910605,6037910605,2019,4715,10,0,10
1400000US06037910606,6037910606,2019,3121,9,0,9
1400000US06037910607,6037910607,2019,3226,4,0,4
1400000US06037910608,6037910608,2019,3702,5,0,5
1400000US06037910706,6037910706,2019,6182,6,0,6
1400000US06037910707,6037910707,2019,5420,10,0,10
1400000US06037910709,6037910709,2019,2016,0,0,0
1400000US06037910712,6037910712,2019,2904,16,0,16
1400000US06037910713,6037910713,2019,5733,4,0,4
1400000US06037910714,6037910714,2019,3870,2,0,2
1400000US06037910715,6037910715,2019,6653,3,0,3
1400000US06037910716,6037910716,2019,5770,2,0,2
1400000US06037910717,6037910717,2019,3492,0,0,0
1400000US06037910718,6037910718,2019,4087,0,0,0
1400000US06037910719,6037910719,2019,4034,0,0,0
1400000US06037910720,6037910720,2019,3549,1,0,1
1400000US06037910721,6037910721,2019,4160,2,0,2
1400000US06037910804,6037910804,2019,2376,0,0,0
1400000US06037910807,6037910807,2019,6424,0,0,0
1400000US06037910808,6037910808,2019,3445,0,0,0
1400000US06037910809,6037910809,2019,1661,1,0,1
1400000US06037910810,6037910810,2019,2425,0,0,0
1400000US06037910814,6037910814,2019,3968,54,0,54
1400000US06037910815,6037910815,2019,5865,8,0,8
1400000US06037911001,6037911001,2019,3926,61,0,61
1400000US06037911100,6037911100,2019,8133,119,0,119
1400000US06037920013,6037920013,2019,7199,3,0,3
1400000US06037920015,6037920015,2019,6537,0,0,0
1400000US06037920016,6037920016,2019,3509,0,0,0
1400000US06037920017,6037920017,2019,4309,0,0,0
1400000US06037920018,6037920018,2019,2024,0,0,0
1400000US06037920020,6037920020,2019,6613,0,0,0
1400000US06037920028,6037920028,2019,6620,0,0,0
1400000US06037920029,6037920029,2019,5894,0,0,0
1400000US06037920030,6037920030,2019,5085,1,0,1
1400000US06037920031,6037920031,2019,4507,0,0,0
1400000US06037920034,6037920034,2019,3790,0,0,0
1400000US06037920035,6037920035,2019,6895,12,0,12
1400000US06037920038,6037920038,2019,1707,2,0,2
1400000US06037920039,6037920039,2019,2191,3,0,3
1400000US06037920040,6037920040,2019,3979,3,0,3
1400000US06037920041,6037920041,2019,1660,3,0,3
1400000US06037920042,6037920042,2019,6990,11,0,11
1400000US06037920043,6037920043,2019,7130,8,0,8
1400000US06037920044,6037920044,2019,2399,0,0,0
1400000US06037920045,6037920045,2019,4282,0,0,0
1400000US06037920046,6037920046,2019,4608,3,0,3
1400000US06037920047,6037920047,2019,5710,3,0,3
1400000US06037920048,6037920048,2019,5910,0,0,0
1400000US06037920049,6037920049,2019,4538,5,0,5
1400000US06037920050,6037920050,2019,1275,0,0,0
1400000US06037920102,6037920102,2019,5409,4,0,4
1400000US06037920104,6037920104,2019,2932,0,0,0
1400000US06037920106,6037920106,2019,3642,69,0,69
1400000US06037920109,6037920109,2019,5531,0,0,0
1400000US06037920110,6037920110,2019,3107,2,0,2
1400000US06037920111,6037920111,2019,2710,5,0,5
1400000US06037920112,6037920112,2019,4211,8,0,8
1400000US06037920114,6037920114,2019,6505,3,0,3
1400000US06037920115,6037920115,2019,3957,8,0,8
1400000US06037920116,6037920116,2019,5476,13,0,13
1400000US06037920118,6037920118,2019,5774,2,0,2
1400000US06037920119,6037920119,2019,1945,0,0,0
1400000US06037920120,6037920120,2019,1248,1,0,1
1400000US06037920121,6037920121,2019,10571,9,0,9
1400000US06037920200,6037920200,2019,5382,0,0,0
1400000US06037920303,6037920303,2019,1681,0,0,0
1400000US06037920312,6037920312,2019,5814,32,0,32
1400000US06037920313,6037920313,2019,4719,7,0,7
1400000US06037920314,6037920314,2019,2935,81,58,23
1400000US06037920322,6037920322,2019,2854,9,8,1
1400000US06037920326,6037920326,2019,7572,7,0,7
1400000US06037920328,6037920328,2019,1997,0,0,0
1400000US06037920329,6037920329,2019,7152,1,0,1
1400000US06037920330,6037920330,2019,3178,8,0,8
1400000US06037920331,6037920331,2019,3454,3,0,3
1400000US06037920332,6037920332,2019,2205,0,0,0
1400000US06037920334,6037920334,2019,6088,0,0,0
1400000US06037920338,6037920338,2019,5708,0,0,0
1400000US06037920339,6037920339,2019,7556,0,0,0
1400000US06037920340,6037920340,2019,4431,8,0,8
1400000US06037920341,6037920341,2019,2427,4,0,4
1400000US06037920342,6037920342,2019,3338,1,0,1
1400000US06037920343,6037920343,2019,3670,1,0,1
1400000US06037930400,6037930400,2019,0,41,0,41
1400000US06037980001,6037980001,2019,21,10,0,10
1400000US06037980002,6037980002,2019,21,1,0,1
1400000US06037980003,6037980003,2019,21,1,0,1
1400000US06037980004,6037980004,2019,21,0,0,0
1400000US06037980005,6037980005,2019,21,25,0,25
1400000US06037980006,6037980006,2019,0,0,0,0
1400000US06037980008,6037980008,2019,68,69,60,9
1400000US06037980009,6037980009,2019,0,51,0,51
1400000US06037980010,6037980010,2019,95,41,0,41
1400000US06037980012,6037980012,2019,31,1,0,1
1400000US06037980013,6037980013,2019,21,14,0,14
1400000US06037980014,6037980014,2019,0,185,0,185
1400000US06037980015,6037980015,2019,707,43,0,43
1400000US06037980016,6037980016,2019,295,188,26,162
1400000US06037980017,6037980017,2019,1187,404,340,64
1400000US06037980018,6037980018,2019,0,0,0,0
1400000US06037980019,6037980019,2019,209,2,0,2
1400000US06037980020,6037980020,2019,21,2,0,2
1400000US06037980021,6037980021,2019,33,73,0,73
1400000US06037980022,6037980022,2019,416,5,0,5
1400000US06037980023,6037980023,2019,21,0,0,0
1400000US06037980024,6037980024,2019,223,105,0,105
1400000US06037980025,6037980025,2019,1618,40,0,40
1400000US06037980026,6037980026,2019,0,0,0,0
1400000US06037980028,6037980028,2019,21,130,0,130
1400000US06037980030,6037980030,2019,21,5,0,5
1400000US06037980031,6037980031,2019,1235,5,0,5
1400000US06037980033,6037980033,2019,0,0,0,0
1400000US06037980034,6037980034,2019,21,58,0,58
1400000US06037980035,6037980035,2019,7049,42,0,42
1400000US06037980036,6037980036,2019,8671,87,4,83
1400000US06037980037,6037980037,2019,2591,20,0,20
1400000US06037980038,6037980038,2019,5577,40,0,40
1400000US06037980039,6037980039,2019,162,1,0,1
1400000US06037101110,6037101110,2018,4314,16,0,16
1400000US06037101122,6037101122,2018,3239,4,0,4
1400000US06037101220,6037101220,2018,3497,14,0,14
1400000US06037101221,6037101221,2018,3294,12,0,12
1400000US06037101222,6037101222,2018,2758,10,0,10
1400000US06037101300,6037101300,2018,0,7,0,7
1400000US06037101400,6037101400,2018,3851,4,0,4
1400000US06037102103,6037102103,2018,1771,2,0,2
1400000US06037102104,6037102104,2018,3550,0,0,0
1400000US06037102105,6037102105,2018,1857,8,0,8
1400000US06037102107,6037102107,2018,4333,20,0,20
1400000US06037103101,6037103101,2018,2597,8,0,8
1400000US06037103102,6037103102,2018,4456,3,0,3
1400000US06037103201,6037103201,2018,1773,9,0,9
1400000US06037103202,6037103202,2018,4297,22,0,22
1400000US06037103300,6037103300,2018,3549,1,0,1
1400000US06037103401,6037103401,2018,3734,4,0,4
1400000US06037103402,6037103402,2018,2928,3,0,3
1400000US06037104103,6037104103,2018,3647,0,0,0
1400000US06037104105,6037104105,2018,6189,7,0,7
1400000US06037104108,6037104108,2018,5420,19,0,19
1400000US06037104124,6037104124,2018,4188,17,0,17
1400000US06037104201,6037104201,2018,4424,13,0,13
1400000US06037104203,6037104203,2018,5541,5,0,5
1400000US06037104204,6037104204,2018,3557,5,0,5
1400000US06037104310,6037104310,2018,5313,50,0,50
1400000US06037104321,6037104321,2018,2401,55,51,4
1400000US06037104322,6037104322,2018,3198,73,68,5
1400000US06037104401,6037104401,2018,3452,18,0,18
1400000US06037104403,6037104403,2018,3262,20,0,20
1400000US06037104404,6037104404,2018,3128,9,0,9
1400000US06037104500,6037104500,2018,2950,4,0,4
1400000US06037104610,6037104610,2018,3504,8,0,8
1400000US06037104620,6037104620,2018,3684,9,0,9
1400000US06037104701,6037104701,2018,4325,3,0,3
1400000US06037104703,6037104703,2018,2303,50,0,50
1400000US06037104704,6037104704,2018,4331,19,12,7
1400000US06037104821,6037104821,2018,3361,4,0,4
1400000US06037104822,6037104822,2018,2728,7,0,7
1400000US06037104823,6037104823,2018,2738,7,0,7
1400000US06037104824,6037104824,2018,3051,7,0,7
1400000US06037106010,6037106010,2018,3104,7,0,7
1400000US06037106020,6037106020,2018,5806,0,0,0
1400000US06037106111,6037106111,2018,3261,5,0,5
1400000US06037106112,6037106112,2018,5861,62,0,62
1400000US06037106113,6037106113,2018,3962,20,0,20
1400000US06037106114,6037106114,2018,6406,18,0,18
1400000US06037106403,6037106403,2018,3431,11,0,11
1400000US06037106405,6037106405,2018,4813,5,0,5
1400000US06037106406,6037106406,2018,5654,120,0,120
1400000US06037106407,6037106407,2018,3272,21,0,21
1400000US06037106408,6037106408,2018,3817,10,0,10
1400000US06037106510,6037106510,2018,5539,60,0,60
1400000US06037106520,6037106520,2018,5879,14,0,14
1400000US06037106603,6037106603,2018,2170,0,0,0
1400000US06037106604,6037106604,2018,5142,30,0,30
1400000US06037106641,6037106641,2018,2352,0,0,0
1400000US06037106642,6037106642,2018,3016,8,0,8
1400000US06037106643,6037106643,2018,4597,0,0,0
1400000US06037106645,6037106645,2018,3491,0,0,0
1400000US06037106646,6037106646,2018,3439,0,0,0
1400000US06037106648,6037106648,2018,4569,0,0,0
1400000US06037106649,6037106649,2018,2599,4,0,4
1400000US06037107010,6037107010,2018,3093,5,0,5
1400000US06037107020,6037107020,2018,5438,5,0,5
1400000US06037108101,6037108101,2018,2417,0,0,0
1400000US06037108102,6037108102,2018,3677,0,0,0
1400000US06037108103,6037108103,2018,3152,2,0,2
1400000US06037108104,6037108104,2018,1922,2,0,2
1400000US06037108202,6037108202,2018,7451,0,0,0
1400000US06037108203,6037108203,2018,2691,2,0,2
1400000US06037108204,6037108204,2018,2809,3,0,3
1400000US06037109100,6037109100,2018,2734,48,0,48
1400000US06037109200,6037109200,2018,2553,0,0,0
1400000US06037109300,6037109300,2018,3247,5,0,5
1400000US06037109400,6037109400,2018,3957,9,0,9
1400000US06037109500,6037109500,2018,4821,7,0,7
1400000US06037109601,6037109601,2018,4938,22,0,22
1400000US06037109603,6037109603,2018,4476,12,0,12
1400000US06037109604,6037109604,2018,3088,12,0,12
1400000US06037109700,6037109700,2018,4568,10,0,10
1400000US06037109800,6037109800,2018,5398,0,0,0
1400000US06037111100,6037111100,2018,3128,0,0,0
1400000US06037111201,6037111201,2018,3485,9,0,9
1400000US06037111202,6037111202,2018,5329,8,0,8
1400000US06037111204,6037111204,2018,6153,2,0,2
1400000US06037111205,6037111205,2018,4064,0,0,0
1400000US06037111206,6037111206,2018,4382,2,0,2
1400000US06037111302,6037111302,2018,5325,2,0,2
1400000US06037111303,6037111303,2018,5588,12,0,12
1400000US06037111304,6037111304,2018,1563,3,0,3
1400000US06037111401,6037111401,2018,3743,1,0,1
1400000US06037111402,6037111402,2018,4323,2,0,2
1400000US06037113101,6037113101,2018,3699,5,0,5
1400000US06037113102,6037113102,2018,2926,6,0,6
1400000US06037113211,6037113211,2018,3929,9,0,9
1400000US06037113212,6037113212,2018,3268,12,0,12
1400000US06037113213,6037113213,2018,5059,12,0,12
1400000US06037113231,6037113231,2018,2423,0,0,0
1400000US06037113232,6037113232,2018,4358,0,0,0
1400000US06037113234,6037113234,2018,4818,18,0,18
1400000US06037113235,6037113235,2018,1834,0,0,0
1400000US06037113237,6037113237,2018,4145,22,0,22
1400000US06037113238,6037113238,2018,4730,6,0,6
1400000US06037113239,6037113239,2018,2894,3,0,3
1400000US06037113301,6037113301,2018,2939,2,0,2
1400000US06037113303,6037113303,2018,4336,94,15,79
1400000US06037113322,6037113322,2018,4284,2,0,2
1400000US06037113323,6037113323,2018,4433,0,0,0
1400000US06037113324,6037113324,2018,1987,0,0,0
1400000US06037113423,6037113423,2018,1822,6,0,6
1400000US06037113424,6037113424,2018,4462,13,0,13
1400000US06037113425,6037113425,2018,1048,6,0,6
1400000US06037113426,6037113426,2018,5762,35,0,35
1400000US06037113427,6037113427,2018,1082,1,0,1
1400000US06037113428,6037113428,2018,5303,7,0,7
1400000US06037115101,6037115101,2018,5060,9,0,9
1400000US06037115103,6037115103,2018,3386,0,0,0
1400000US06037115104,6037115104,2018,4752,0,0,0
1400000US06037115202,6037115202,2018,5328,63,31,32
1400000US06037115203,6037115203,2018,3029,2,0,2
1400000US06037115204,6037115204,2018,3880,2,0,2
1400000US06037115301,6037115301,2018,4600,10,0,10
1400000US06037115302,6037115302,2018,4132,0,0,0
1400000US06037115401,6037115401,2018,6219,0,0,0
1400000US06037115403,6037115403,2018,3722,5,0,5
1400000US06037115404,6037115404,2018,2926,7,0,7
1400000US06037117101,6037117101,2018,5115,0,0,0
1400000US06037117102,6037117102,2018,2839,5,0,5
1400000US06037117201,6037117201,2018,4785,21,0,21
1400000US06037117202,6037117202,2018,2574,13,0,13
1400000US06037117301,6037117301,2018,4005,0,0,0
1400000US06037117302,6037117302,2018,5335,75,0,75
1400000US06037117303,6037117303,2018,3578,0,0,0
1400000US06037117404,6037117404,2018,4729,10,0,10
1400000US06037117405,6037117405,2018,3723,4,0,4
1400000US06037117407,6037117407,2018,4064,13,0,13
1400000US06037117408,6037117408,2018,3333,19,0,19
1400000US06037117510,6037117510,2018,4340,44,15,29
1400000US06037117520,6037117520,2018,4133,31,21,10
1400000US06037117530,6037117530,2018,6864,24,0,24
1400000US06037119001,6037119001,2018,4329,10,0,10
1400000US06037119003,6037119003,2018,4034,6,0,6
1400000US06037119004,6037119004,2018,4037,6,0,6
1400000US06037119201,6037119201,2018,4289,18,0,18
1400000US06037119202,6037119202,2018,4723,9,0,9
1400000US06037119310,6037119310,2018,4084,0,0,0
1400000US06037119320,6037119320,2018,4761,3,0,3
1400000US06037119340,6037119340,2018,4032,0,0,0
1400000US06037119341,6037119341,2018,2877,14,0,14
